,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,year,month
7813,2020-02-19,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,4.0,4.0,1118.0,-5.0,0.0,0.0,,,,,,2020,2
7814,2020-02-20,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,0.0,0.0,1111.0,-12.0,0.0,0.0,,,,,,2020,2
7815,2020-02-21,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,-1.0,0.0,1126.0,3.0,3.0,0.0,,,,,,2020,2
7816,2020-02-22,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,3.0,3.0,1131.0,8.0,8.0,0.0,,,,,,2020,2
7817,2020-02-23,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,146.0,146.0,1341.0,138.0,138.0,0.0,138.0,0.0,0.0,0.0,0.0,2020,2
7818,2020-02-24,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,-3.0,0.0,1106.0,-17.0,0.0,0.0,,,,,,2020,2
7819,2020-02-25,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,112.0,112.0,1311.0,108.0,108.0,0.0,0.0,0.0,108.0,0.0,0.0,2020,2
7820,2020-02-26,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,-3.0,0.0,1102.0,-21.0,0.0,0.0,,,,,,2020,2
7821,2020-02-27,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,0.0,0.0,1120.0,-3.0,0.0,0.0,,,,,,2020,2
7822,2020-02-28,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,10.0,10.0,1132.0,9.0,9.0,0.0,,,,,,2020,2
7823,2020-02-29,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",937,15.0,15.0,1144.0,21.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,2020,2
7824,2020-02-01,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1155,-5.0,0.0,1430.0,-27.0,0.0,0.0,,,,,,2020,2
7825,2020-02-02,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1155,-8.0,0.0,1409.0,-48.0,0.0,0.0,,,,,,2020,2
7826,2020-02-03,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1155,1.0,1.0,1433.0,-24.0,0.0,0.0,,,,,,2020,2
7827,2020-02-06,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1155,137.0,137.0,1728.0,151.0,151.0,0.0,42.0,0.0,109.0,0.0,0.0,2020,2
7828,2020-02-07,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1155,-3.0,0.0,1505.0,8.0,8.0,0.0,,,,,,2020,2
7829,2020-02-08,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1155,11.0,11.0,1503.0,6.0,6.0,0.0,,,,,,2020,2
7830,2020-02-09,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1155,12.0,12.0,1430.0,-27.0,0.0,0.0,,,,,,2020,2
7831,2020-02-10,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1155,0.0,0.0,1436.0,-21.0,0.0,0.0,,,,,,2020,2
7832,2020-02-13,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,319.0,319.0,2100.0,355.0,355.0,0.0,0.0,0.0,355.0,0.0,0.0,2020,2
7833,2020-02-14,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,-3.0,0.0,1455.0,-10.0,0.0,0.0,,,,,,2020,2
7834,2020-02-15,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,-11.0,0.0,1444.0,-21.0,0.0,0.0,,,,,,2020,2
7835,2020-02-16,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,-2.0,0.0,1457.0,-8.0,0.0,0.0,,,,,,2020,2
7836,2020-02-17,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,58.0,58.0,1555.0,50.0,50.0,0.0,11.0,0.0,39.0,0.0,0.0,2020,2
7837,2020-02-18,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,176.0,176.0,1748.0,163.0,163.0,0.0,158.0,0.0,1.0,0.0,4.0,2020,2
7838,2020-02-19,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,-3.0,0.0,1454.0,-11.0,0.0,0.0,,,,,,2020,2
7839,2020-02-20,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,-9.0,0.0,1457.0,-8.0,0.0,0.0,,,,,,2020,2
7840,2020-02-21,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,3.0,3.0,1500.0,-5.0,0.0,0.0,,,,,,2020,2
7841,2020-02-22,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,9.0,9.0,1443.0,-22.0,0.0,0.0,,,,,,2020,2
7842,2020-02-23,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,156.0,156.0,1712.0,127.0,127.0,0.0,16.0,0.0,1.0,0.0,110.0,2020,2
7843,2020-02-24,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,-11.0,0.0,1435.0,-30.0,0.0,0.0,,,,,,2020,2
7844,2020-02-25,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,109.0,109.0,1706.0,121.0,121.0,0.0,3.0,0.0,118.0,0.0,0.0,2020,2
7845,2020-02-26,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,0.0,0.0,1524.0,19.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,2020,2
7846,2020-02-27,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,0.0,0.0,1459.0,-6.0,0.0,0.0,,,,,,2020,2
7847,2020-02-28,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,17.0,17.0,1516.0,11.0,11.0,0.0,,,,,,2020,2
7848,2020-02-29,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1210,18.0,18.0,1448.0,-17.0,0.0,0.0,,,,,,2020,2
7849,2020-02-01,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1659,-5.0,0.0,1938.0,-16.0,0.0,0.0,,,,,,2020,2
7850,2020-02-02,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1659,-4.0,0.0,1956.0,2.0,2.0,0.0,,,,,,2020,2
7851,2020-02-03,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1659,3.0,3.0,1936.0,-18.0,0.0,0.0,,,,,,2020,2
7852,2020-02-06,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1645,53.0,53.0,2000.0,20.0,20.0,0.0,1.0,0.0,19.0,0.0,0.0,2020,2
7853,2020-02-07,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1645,58.0,58.0,2024.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,2020,2
7854,2020-02-08,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1645,-4.0,0.0,1926.0,-14.0,0.0,0.0,,,,,,2020,2
7855,2020-02-09,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1645,-9.0,0.0,1926.0,-14.0,0.0,0.0,,,,,,2020,2
7856,2020-02-10,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1645,0.0,0.0,1926.0,-14.0,0.0,0.0,,,,,,2020,2
7857,2020-02-13,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,32.0,32.0,1945.0,8.0,8.0,0.0,,,,,,2020,2
7858,2020-02-14,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,32.0,32.0,2012.0,35.0,35.0,0.0,22.0,0.0,13.0,0.0,0.0,2020,2
7859,2020-02-15,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,3.0,3.0,1917.0,-20.0,0.0,0.0,,,,,,2020,2
7860,2020-02-16,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-5.0,0.0,1919.0,-18.0,0.0,0.0,,,,,,2020,2
7861,2020-02-17,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-2.0,0.0,1922.0,-15.0,0.0,0.0,,,,,,2020,2
7862,2020-02-18,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,221.0,221.0,2258.0,201.0,201.0,0.0,93.0,0.0,1.0,0.0,107.0,2020,2
7863,2020-02-19,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-4.0,0.0,1937.0,0.0,0.0,0.0,,,,,,2020,2
7864,2020-02-20,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,322.0,322.0,43.0,306.0,306.0,0.0,229.0,0.0,1.0,0.0,76.0,2020,2
7865,2020-02-21,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-3.0,0.0,1928.0,-9.0,0.0,0.0,,,,,,2020,2
7866,2020-02-22,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-3.0,0.0,1948.0,11.0,11.0,0.0,,,,,,2020,2
7867,2020-02-23,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-6.0,0.0,1927.0,-10.0,0.0,0.0,,,,,,2020,2
7868,2020-02-24,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-1.0,0.0,1923.0,-14.0,0.0,0.0,,,,,,2020,2
7869,2020-02-25,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-2.0,0.0,1908.0,-29.0,0.0,0.0,,,,,,2020,2
7870,2020-02-26,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,3.0,3.0,1912.0,-25.0,0.0,0.0,,,,,,2020,2
7871,2020-02-27,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-8.0,0.0,1909.0,-28.0,0.0,0.0,,,,,,2020,2
7872,2020-02-28,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-2.0,0.0,1917.0,-20.0,0.0,0.0,,,,,,2020,2
7873,2020-02-29,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1640,-4.0,0.0,1933.0,-4.0,0.0,0.0,,,,,,2020,2
7874,2020-02-01,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1225,-5.0,0.0,1438.0,-20.0,0.0,0.0,,,,,,2020,2
7875,2020-02-02,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1225,-1.0,0.0,1506.0,8.0,8.0,0.0,,,,,,2020,2
7876,2020-02-03,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1225,0.0,0.0,1455.0,-3.0,0.0,0.0,,,,,,2020,2
7877,2020-02-04,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1155,-6.0,0.0,1417.0,-11.0,0.0,0.0,,,,,,2020,2
7878,2020-02-05,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1155,-7.0,0.0,1403.0,-25.0,0.0,0.0,,,,,,2020,2
7879,2020-02-06,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1225,3.0,3.0,1501.0,3.0,3.0,0.0,,,,,,2020,2
7880,2020-02-07,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1225,28.0,28.0,1505.0,7.0,7.0,0.0,,,,,,2020,2
7881,2020-02-08,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1225,-1.0,0.0,1459.0,1.0,1.0,0.0,,,,,,2020,2
7882,2020-02-09,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1225,-1.0,0.0,1456.0,-2.0,0.0,0.0,,,,,,2020,2
7883,2020-02-10,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1225,-2.0,0.0,1450.0,-8.0,0.0,0.0,,,,,,2020,2
7884,2020-02-11,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1205,-5.0,0.0,1424.0,-14.0,0.0,0.0,,,,,,2020,2
7885,2020-02-12,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1205,-2.0,0.0,1422.0,-16.0,0.0,0.0,,,,,,2020,2
7886,2020-02-13,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,3.0,3.0,1410.0,-13.0,0.0,0.0,,,,,,2020,2
7887,2020-02-14,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,22.0,22.0,1427.0,4.0,4.0,0.0,,,,,,2020,2
7888,2020-02-15,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,97.0,97.0,1549.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,86.0,2020,2
7889,2020-02-16,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,-2.0,0.0,1409.0,-14.0,0.0,0.0,,,,,,2020,2
7890,2020-02-17,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,-5.0,0.0,1401.0,-22.0,0.0,0.0,,,,,,2020,2
7891,2020-02-18,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,9.0,9.0,1422.0,-1.0,0.0,0.0,,,,,,2020,2
7892,2020-02-19,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,-5.0,0.0,1359.0,-24.0,0.0,0.0,,,,,,2020,2
7893,2020-02-20,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,-1.0,0.0,1407.0,-16.0,0.0,0.0,,,,,,2020,2
7894,2020-02-21,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,38.0,38.0,1448.0,25.0,25.0,0.0,0.0,0.0,3.0,0.0,22.0,2020,2
7895,2020-02-22,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,-10.0,0.0,1424.0,1.0,1.0,0.0,,,,,,2020,2
7896,2020-02-23,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,-10.0,0.0,1455.0,32.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,2020,2
7897,2020-02-24,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,-7.0,0.0,1358.0,-25.0,0.0,0.0,,,,,,2020,2
7898,2020-02-25,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,-4.0,0.0,1407.0,-16.0,0.0,0.0,,,,,,2020,2
7899,2020-02-26,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,5.0,5.0,1406.0,-17.0,0.0,0.0,,,,,,2020,2
7900,2020-02-27,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,26.0,26.0,1435.0,12.0,12.0,0.0,,,,,,2020,2
7901,2020-02-28,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,-2.0,0.0,1407.0,-16.0,0.0,0.0,,,,,,2020,2
7902,2020-02-29,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1150,30.0,30.0,1504.0,41.0,41.0,0.0,0.0,0.0,11.0,30.0,0.0,2020,2
7903,2020-02-01,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,1.0,1.0,1125.0,-3.0,0.0,0.0,,,,,,2020,2
7904,2020-02-02,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-17.0,0.0,1035.0,-53.0,0.0,0.0,,,,,,2020,2
7905,2020-02-03,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-3.0,0.0,1056.0,-32.0,0.0,0.0,,,,,,2020,2
7906,2020-02-04,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",820,5.0,5.0,1101.0,-2.0,0.0,0.0,,,,,,2020,2
7907,2020-02-05,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",820,-3.0,0.0,1050.0,-13.0,0.0,0.0,,,,,,2020,2
7908,2020-02-06,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-8.0,0.0,1137.0,9.0,9.0,0.0,,,,,,2020,2
7909,2020-02-07,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-3.0,0.0,1156.0,28.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,2020,2
7910,2020-02-08,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-4.0,0.0,1120.0,-8.0,0.0,0.0,,,,,,2020,2
7911,2020-02-09,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,9.0,9.0,1112.0,-16.0,0.0,0.0,,,,,,2020,2
7912,2020-02-10,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-11.0,0.0,1100.0,-28.0,0.0,0.0,,,,,,2020,2
7913,2020-02-11,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",820,-10.0,0.0,1041.0,-22.0,0.0,0.0,,,,,,2020,2
7914,2020-02-12,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",820,-6.0,0.0,1034.0,-29.0,0.0,0.0,,,,,,2020,2
7915,2020-02-13,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-4.0,0.0,1153.0,33.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,2020,2
7916,2020-02-14,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,5.0,5.0,1125.0,5.0,5.0,0.0,,,,,,2020,2
7917,2020-02-15,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,8.0,8.0,1115.0,-5.0,0.0,0.0,,,,,,2020,2
7918,2020-02-16,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-7.0,0.0,1102.0,-18.0,0.0,0.0,,,,,,2020,2
7919,2020-02-17,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-9.0,0.0,1056.0,-24.0,0.0,0.0,,,,,,2020,2
7920,2020-02-18,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-3.0,0.0,1117.0,-3.0,0.0,0.0,,,,,,2020,2
7921,2020-02-19,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,2.0,2.0,1114.0,-6.0,0.0,0.0,,,,,,2020,2
7922,2020-02-20,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-4.0,0.0,1112.0,-8.0,0.0,0.0,,,,,,2020,2
7923,2020-02-21,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-13.0,0.0,1057.0,-23.0,0.0,0.0,,,,,,2020,2
7924,2020-02-22,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,9.0,9.0,1110.0,-10.0,0.0,0.0,,,,,,2020,2
7925,2020-02-23,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-13.0,0.0,1046.0,-34.0,0.0,0.0,,,,,,2020,2
7926,2020-02-24,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-11.0,0.0,1052.0,-28.0,0.0,0.0,,,,,,2020,2
7927,2020-02-25,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,5.0,5.0,1114.0,-6.0,0.0,0.0,,,,,,2020,2
7928,2020-02-26,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-5.0,0.0,1118.0,-2.0,0.0,0.0,,,,,,2020,2
7929,2020-02-27,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,-9.0,0.0,1146.0,26.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,2020,2
7930,2020-02-28,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,7.0,7.0,1132.0,12.0,12.0,0.0,,,,,,2020,2
7931,2020-02-29,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",845,1.0,1.0,1108.0,-12.0,0.0,0.0,,,,,,2020,2
7932,2020-02-02,NK,MSY,"New Orleans, LA",CLE,"Cleveland, OH",1015,-13.0,0.0,1330.0,-9.0,0.0,0.0,,,,,,2020,2
7933,2020-02-06,NK,MSY,"New Orleans, LA",CLE,"Cleveland, OH",1015,23.0,23.0,1329.0,-10.0,0.0,0.0,,,,,,2020,2
7934,2020-02-09,NK,MSY,"New Orleans, LA",CLE,"Cleveland, OH",1015,-3.0,0.0,1325.0,-14.0,0.0,0.0,,,,,,2020,2
7935,2020-02-13,NK,MSY,"New Orleans, LA",CLE,"Cleveland, OH",1005,14.0,14.0,1324.0,-4.0,0.0,0.0,,,,,,2020,2
7936,2020-02-16,NK,MSY,"New Orleans, LA",CLE,"Cleveland, OH",1005,-2.0,0.0,1308.0,-20.0,0.0,0.0,,,,,,2020,2
7937,2020-02-18,NK,MSY,"New Orleans, LA",CLE,"Cleveland, OH",1005,354.0,354.0,1909.0,341.0,341.0,0.0,40.0,0.0,1.0,0.0,300.0,2020,2
7938,2020-02-20,NK,MSY,"New Orleans, LA",CLE,"Cleveland, OH",1005,40.0,40.0,1349.0,21.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,2020,2
7939,2020-02-23,NK,MSY,"New Orleans, LA",CLE,"Cleveland, OH",1005,0.0,0.0,1324.0,-4.0,0.0,0.0,,,,,,2020,2
7940,2020-02-25,NK,MSY,"New Orleans, LA",CLE,"Cleveland, OH",1005,2.0,2.0,1311.0,-17.0,0.0,0.0,,,,,,2020,2
7941,2020-02-27,NK,MSY,"New Orleans, LA",CLE,"Cleveland, OH",1005,0.0,0.0,1320.0,-8.0,0.0,0.0,,,,,,2020,2
7942,2020-02-02,NK,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1430,-3.0,0.0,1550.0,-28.0,0.0,0.0,,,,,,2020,2
7943,2020-02-06,NK,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1425,-1.0,0.0,1646.0,33.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,2020,2
7944,2020-02-09,NK,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1425,207.0,207.0,1947.0,214.0,214.0,0.0,2.0,0.0,212.0,0.0,0.0,2020,2
7945,2020-02-13,NK,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1425,-6.0,0.0,1605.0,-2.0,0.0,0.0,,,,,,2020,2
7946,2020-02-16,NK,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1425,-3.0,0.0,1555.0,-12.0,0.0,0.0,,,,,,2020,2
7947,2020-02-18,NK,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1425,322.0,322.0,2118.0,311.0,311.0,0.0,0.0,0.0,0.0,0.0,311.0,2020,2
7948,2020-02-20,NK,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1425,17.0,17.0,1623.0,16.0,16.0,0.0,12.0,0.0,4.0,0.0,0.0,2020,2
7949,2020-02-23,NK,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1425,79.0,79.0,1705.0,58.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,2020,2
7950,2020-02-25,NK,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1425,-5.0,0.0,1559.0,-8.0,0.0,0.0,,,,,,2020,2
7951,2020-02-27,NK,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1425,-5.0,0.0,1606.0,-1.0,0.0,0.0,,,,,,2020,2
7952,2020-02-13,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-2.0,0.0,2321.0,-12.0,0.0,0.0,,,,,,2020,2
7953,2020-02-14,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,29.0,29.0,2352.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,2020,2
7954,2020-02-15,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,0.0,0.0,2333.0,0.0,0.0,0.0,,,,,,2020,2
7955,2020-02-16,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,26.0,26.0,2349.0,16.0,16.0,0.0,6.0,0.0,10.0,0.0,0.0,2020,2
7956,2020-02-17,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-2.0,0.0,2317.0,-16.0,0.0,0.0,,,,,,2020,2
7957,2020-02-18,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-4.0,0.0,2336.0,3.0,3.0,0.0,,,,,,2020,2
7958,2020-02-19,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,12.0,12.0,2343.0,10.0,10.0,0.0,,,,,,2020,2
7959,2020-02-20,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-3.0,0.0,2324.0,-9.0,0.0,0.0,,,,,,2020,2
7960,2020-02-21,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-6.0,0.0,2325.0,-8.0,0.0,0.0,,,,,,2020,2
7961,2020-02-22,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,9.0,9.0,2353.0,20.0,20.0,0.0,9.0,0.0,11.0,0.0,0.0,2020,2
7962,2020-02-23,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,9.0,9.0,2337.0,4.0,4.0,0.0,,,,,,2020,2
7963,2020-02-24,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,36.0,36.0,2344.0,11.0,11.0,0.0,,,,,,2020,2
7964,2020-02-25,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,2.0,2.0,2319.0,-14.0,0.0,0.0,,,,,,2020,2
7965,2020-02-26,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,70.0,70.0,24.0,51.0,51.0,0.0,24.0,0.0,27.0,0.0,0.0,2020,2
7966,2020-02-27,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,23.0,23.0,2342.0,9.0,9.0,0.0,,,,,,2020,2
7967,2020-02-28,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-3.0,0.0,2314.0,-19.0,0.0,0.0,,,,,,2020,2
7968,2020-02-29,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",2059,-2.0,0.0,2332.0,-1.0,0.0,0.0,,,,,,2020,2
7969,2020-02-13,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,-4.0,0.0,1002.0,57.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,2020,2
7970,2020-02-14,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,21.0,21.0,948.0,43.0,43.0,0.0,0.0,21.0,22.0,0.0,0.0,2020,2
7971,2020-02-15,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,-2.0,0.0,901.0,-4.0,0.0,0.0,,,,,,2020,2
7972,2020-02-16,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,-10.0,0.0,851.0,-14.0,0.0,0.0,,,,,,2020,2
7973,2020-02-17,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,-8.0,0.0,857.0,-8.0,0.0,0.0,,,,,,2020,2
7974,2020-02-18,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,-1.0,0.0,849.0,-16.0,0.0,0.0,,,,,,2020,2
7975,2020-02-19,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,-10.0,0.0,904.0,-1.0,0.0,0.0,,,,,,2020,2
7976,2020-02-20,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",630,-1.0,0.0,850.0,-15.0,0.0,0.0,,,,,,2020,2
