,MONTH,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 21
433946,2,2020-02-02,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-10.0,0.0,1556,1529.0,-27.0,0.0,0.0,,,,,,,
433947,2,2020-02-03,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-10.0,0.0,1556,1536.0,-20.0,0.0,0.0,,,,,,,
433948,2,2020-02-04,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,188.0,188.0,1556,1927.0,211.0,211.0,0.0,,3.0,0.0,23.0,0.0,185.0,
433949,2,2020-02-05,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-9.0,0.0,1556,1546.0,-10.0,0.0,0.0,,,,,,,
433950,2,2020-02-06,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,68.0,68.0,1556,1723.0,87.0,87.0,0.0,,0.0,0.0,19.0,0.0,68.0,
433951,2,2020-02-07,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-5.0,0.0,1556,1548.0,-8.0,0.0,0.0,,,,,,,
433952,2,2020-02-08,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-2.0,0.0,1555,1546.0,-9.0,0.0,0.0,,,,,,,
433953,2,2020-02-09,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,63.0,63.0,1556,1639.0,43.0,43.0,0.0,,0.0,0.0,43.0,0.0,0.0,
433954,2,2020-02-10,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-6.0,0.0,1556,1535.0,-21.0,0.0,0.0,,,,,,,
433955,2,2020-02-11,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-8.0,0.0,1556,1528.0,-28.0,0.0,0.0,,,,,,,
433956,2,2020-02-12,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-6.0,0.0,1556,1541.0,-15.0,0.0,0.0,,,,,,,
434971,2,2020-02-01,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1019,-8.0,0.0,1102,1022.0,-40.0,0.0,0.0,,,,,,,
434972,2,2020-02-08,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1019,-5.0,0.0,1102,1050.0,-12.0,0.0,0.0,,,,,,,
436393,2,2020-02-13,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,,,1556,,,,1.0,C,,,,,,
436394,2,2020-02-14,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,44.0,44.0,1556,1611.0,15.0,15.0,0.0,,0.0,0.0,0.0,0.0,15.0,
436395,2,2020-02-17,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-2.0,0.0,1556,1558.0,2.0,2.0,0.0,,,,,,,
436396,2,2020-02-18,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-9.0,0.0,1556,1533.0,-23.0,0.0,0.0,,,,,,,
436397,2,2020-02-19,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-8.0,0.0,1556,1540.0,-16.0,0.0,0.0,,,,,,,
436398,2,2020-02-20,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-11.0,0.0,1556,1532.0,-24.0,0.0,0.0,,,,,,,
436399,2,2020-02-21,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-9.0,0.0,1556,1528.0,-28.0,0.0,0.0,,,,,,,
436400,2,2020-02-24,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,35.0,35.0,1556,1619.0,23.0,23.0,0.0,,0.0,0.0,0.0,0.0,23.0,
436401,2,2020-02-25,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-10.0,0.0,1556,1553.0,-3.0,0.0,0.0,,,,,,,
436402,2,2020-02-26,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,4.0,4.0,1556,1549.0,-7.0,0.0,0.0,,,,,,,
436403,2,2020-02-27,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,20.0,20.0,1556,1559.0,3.0,3.0,0.0,,,,,,,
436404,2,2020-02-28,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-9.0,0.0,1556,1548.0,-8.0,0.0,0.0,,,,,,,
436405,2,2020-02-01,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,-7.0,0.0,1448,1426.0,-22.0,0.0,0.0,,,,,,,
436406,2,2020-02-02,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,-4.0,0.0,1445,1445.0,0.0,0.0,0.0,,,,,,,
436407,2,2020-02-03,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,1.0,1.0,1445,1427.0,-18.0,0.0,0.0,,,,,,,
436408,2,2020-02-04,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,-8.0,0.0,1445,1421.0,-24.0,0.0,0.0,,,,,,,
436409,2,2020-02-05,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,17.0,17.0,1445,1433.0,-12.0,0.0,0.0,,,,,,,
436410,2,2020-02-06,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,45.0,45.0,1445,1606.0,81.0,81.0,0.0,,0.0,0.0,36.0,0.0,45.0,
436411,2,2020-02-07,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,18.0,18.0,1445,1453.0,8.0,8.0,0.0,,,,,,,
436412,2,2020-02-08,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,-1.0,0.0,1448,1436.0,-12.0,0.0,0.0,,,,,,,
436413,2,2020-02-09,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,,,1445,,,,1.0,C,,,,,,
436414,2,2020-02-10,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,-1.0,0.0,1445,1433.0,-12.0,0.0,0.0,,,,,,,
436415,2,2020-02-11,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,6.0,6.0,1445,1428.0,-17.0,0.0,0.0,,,,,,,
436416,2,2020-02-12,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1219,-5.0,0.0,1445,1415.0,-30.0,0.0,0.0,,,,,,,
436417,2,2020-02-13,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,,,1447,,,,1.0,C,,,,,,
436418,2,2020-02-14,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,61.0,61.0,1447,1538.0,51.0,51.0,0.0,,13.0,0.0,0.0,0.0,38.0,
436419,2,2020-02-17,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,-5.0,0.0,1447,1431.0,-16.0,0.0,0.0,,,,,,,
436420,2,2020-02-18,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,-10.0,0.0,1447,1423.0,-24.0,0.0,0.0,,,,,,,
436421,2,2020-02-19,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,-7.0,0.0,1447,1424.0,-23.0,0.0,0.0,,,,,,,
436422,2,2020-02-20,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,-2.0,0.0,1447,1437.0,-10.0,0.0,0.0,,,,,,,
436423,2,2020-02-21,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,-10.0,0.0,1447,1422.0,-25.0,0.0,0.0,,,,,,,
436424,2,2020-02-24,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,60.0,60.0,1447,1529.0,42.0,42.0,0.0,,0.0,0.0,0.0,0.0,42.0,
436425,2,2020-02-25,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,-7.0,0.0,1447,1433.0,-14.0,0.0,0.0,,,,,,,
436426,2,2020-02-26,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,5.0,5.0,1447,1458.0,11.0,11.0,0.0,,,,,,,
436427,2,2020-02-27,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,-4.0,0.0,1447,1513.0,26.0,26.0,0.0,,0.0,0.0,26.0,0.0,0.0,
436428,2,2020-02-28,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1224,-1.0,0.0,1447,1442.0,-5.0,0.0,0.0,,,,,,,
436603,2,2020-02-02,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",815,-10.0,0.0,904,849.0,-15.0,0.0,0.0,,,,,,,
436604,2,2020-02-03,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-4.0,0.0,1053,1042.0,-11.0,0.0,0.0,,,,,,,
436605,2,2020-02-04,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,16.0,16.0,1053,1106.0,13.0,13.0,0.0,,,,,,,
436606,2,2020-02-05,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-12.0,0.0,1053,1033.0,-20.0,0.0,0.0,,,,,,,
436607,2,2020-02-06,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,,,1053,,,,1.0,A,,,,,,
436608,2,2020-02-07,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,27.0,27.0,1053,1107.0,14.0,14.0,0.0,,,,,,,
436609,2,2020-02-09,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",815,-11.0,0.0,904,853.0,-11.0,0.0,0.0,,,,,,,
436610,2,2020-02-10,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-4.0,0.0,1053,1029.0,-24.0,0.0,0.0,,,,,,,
436611,2,2020-02-11,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-8.0,0.0,1053,1023.0,-30.0,0.0,0.0,,,,,,,
436612,2,2020-02-12,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-7.0,0.0,1053,1015.0,-38.0,0.0,0.0,,,,,,,
436613,2,2020-02-13,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,123.0,123.0,1053,1315.0,142.0,142.0,0.0,,0.0,0.0,92.0,0.0,50.0,
436614,2,2020-02-14,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-10.0,0.0,1053,1019.0,-34.0,0.0,0.0,,,,,,,
436615,2,2020-02-16,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-8.0,0.0,1053,1028.0,-25.0,0.0,0.0,,,,,,,
436616,2,2020-02-17,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,18.0,18.0,1053,1057.0,4.0,4.0,0.0,,,,,,,
436617,2,2020-02-18,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-6.0,0.0,1053,1026.0,-27.0,0.0,0.0,,,,,,,
436618,2,2020-02-19,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-11.0,0.0,1053,1038.0,-15.0,0.0,0.0,,,,,,,
436619,2,2020-02-20,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-9.0,0.0,1053,1029.0,-24.0,0.0,0.0,,,,,,,
436620,2,2020-02-21,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-7.0,0.0,1053,1024.0,-29.0,0.0,0.0,,,,,,,
436621,2,2020-02-23,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,15.0,15.0,1053,1037.0,-16.0,0.0,0.0,,,,,,,
436622,2,2020-02-24,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-9.0,0.0,1053,1018.0,-35.0,0.0,0.0,,,,,,,
436623,2,2020-02-25,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-8.0,0.0,1053,1039.0,-14.0,0.0,0.0,,,,,,,
436624,2,2020-02-26,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,,,1053,,,,1.0,B,,,,,,
436625,2,2020-02-27,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,35.0,35.0,1053,1131.0,38.0,38.0,0.0,,35.0,0.0,3.0,0.0,0.0,
436626,2,2020-02-28,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1009,-11.0,0.0,1053,1020.0,-33.0,0.0,0.0,,,,,,,
436627,2,2020-02-03,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,6.0,6.0,937,941.0,4.0,4.0,0.0,,,,,,,
436628,2,2020-02-04,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,42.0,42.0,937,1003.0,26.0,26.0,0.0,,2.0,0.0,0.0,0.0,24.0,
436629,2,2020-02-05,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-4.0,0.0,937,914.0,-23.0,0.0,0.0,,,,,,,
436630,2,2020-02-06,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,38.0,38.0,937,1034.0,57.0,57.0,0.0,,38.0,0.0,19.0,0.0,0.0,
436631,2,2020-02-07,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,26.0,26.0,937,1008.0,31.0,31.0,0.0,,0.0,5.0,5.0,0.0,21.0,
436632,2,2020-02-10,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-1.0,0.0,937,921.0,-16.0,0.0,0.0,,,,,,,
436633,2,2020-02-11,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-9.0,0.0,937,917.0,-20.0,0.0,0.0,,,,,,,
436634,2,2020-02-12,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-5.0,0.0,937,916.0,-21.0,0.0,0.0,,,,,,,
436635,2,2020-02-13,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,6.0,6.0,934,1034.0,60.0,60.0,0.0,,0.0,0.0,54.0,0.0,6.0,
436636,2,2020-02-14,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-4.0,0.0,934,929.0,-5.0,0.0,0.0,,,,,,,
436637,2,2020-02-16,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-5.0,0.0,934,940.0,6.0,6.0,0.0,,,,,,,
436638,2,2020-02-17,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-2.0,0.0,934,917.0,-17.0,0.0,0.0,,,,,,,
436639,2,2020-02-18,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-5.0,0.0,934,927.0,-7.0,0.0,0.0,,,,,,,
436640,2,2020-02-19,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-6.0,0.0,934,925.0,-9.0,0.0,0.0,,,,,,,
436641,2,2020-02-20,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-3.0,0.0,934,918.0,-16.0,0.0,0.0,,,,,,,
436642,2,2020-02-21,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-5.0,0.0,934,932.0,-2.0,0.0,0.0,,,,,,,
436643,2,2020-02-23,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-4.0,0.0,934,915.0,-19.0,0.0,0.0,,,,,,,
436644,2,2020-02-24,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-2.0,0.0,934,921.0,-13.0,0.0,0.0,,,,,,,
436645,2,2020-02-25,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-5.0,0.0,934,940.0,6.0,6.0,0.0,,,,,,,
436646,2,2020-02-26,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,2.0,2.0,934,,,,1.0,B,,,,,,
436647,2,2020-02-27,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-4.0,0.0,934,939.0,5.0,5.0,0.0,,,,,,,
436648,2,2020-02-28,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",715,-3.0,0.0,934,923.0,-11.0,0.0,0.0,,,,,,,
441338,2,2020-02-15,MQ,CLE,"Cleveland, OH",CLT,"Charlotte, NC",1152,-5.0,0.0,1345,1329.0,-16.0,0.0,0.0,,,,,,,
441339,2,2020-02-22,MQ,CLE,"Cleveland, OH",CLT,"Charlotte, NC",1152,-12.0,0.0,1345,1318.0,-27.0,0.0,0.0,,,,,,,
441340,2,2020-02-29,MQ,CLE,"Cleveland, OH",CLT,"Charlotte, NC",1152,56.0,56.0,1345,1419.0,34.0,34.0,0.0,,1.0,0.0,0.0,0.0,33.0,
441341,2,2020-02-15,MQ,CLT,"Charlotte, NC",CLE,"Cleveland, OH",935,-7.0,0.0,1127,1126.0,-1.0,0.0,0.0,,,,,,,
441342,2,2020-02-22,MQ,CLT,"Charlotte, NC",CLE,"Cleveland, OH",935,-2.0,0.0,1127,1113.0,-14.0,0.0,0.0,,,,,,,
441343,2,2020-02-29,MQ,CLT,"Charlotte, NC",CLE,"Cleveland, OH",935,7.0,7.0,1127,1222.0,55.0,55.0,0.0,,0.0,0.0,55.0,0.0,0.0,
441667,2,2020-02-16,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",1447,-10.0,0.0,1629,1620.0,-9.0,0.0,0.0,,,,,,,
441668,2,2020-02-23,MQ,CLE,"Cleveland, OH",LGA,"New York, NY",1447,-11.0,0.0,1629,1606.0,-23.0,0.0,0.0,,,,,,,
441671,2,2020-02-16,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",1220,-1.0,0.0,1416,1357.0,-19.0,0.0,0.0,,,,,,,
441672,2,2020-02-23,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",1220,-10.0,0.0,1416,1331.0,-45.0,0.0,0.0,,,,,,,
441914,2,2020-02-01,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1730,20.0,20.0,1951,2019.0,28.0,28.0,0.0,,20.0,0.0,8.0,0.0,0.0,
441915,2,2020-02-02,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-10.0,0.0,1929,1909.0,-20.0,0.0,0.0,,,,,,,
441916,2,2020-02-03,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-3.0,0.0,1929,1924.0,-5.0,0.0,0.0,,,,,,,
441917,2,2020-02-04,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-4.0,0.0,1929,1911.0,-18.0,0.0,0.0,,,,,,,
441918,2,2020-02-05,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-1.0,0.0,1929,1922.0,-7.0,0.0,0.0,,,,,,,
441919,2,2020-02-06,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,56.0,56.0,1929,2051.0,82.0,82.0,0.0,,0.0,0.0,26.0,0.0,56.0,
441920,2,2020-02-07,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,47.0,47.0,1929,2012.0,43.0,43.0,0.0,,1.0,0.0,0.0,0.0,42.0,
441921,2,2020-02-08,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1730,40.0,40.0,1951,2034.0,43.0,43.0,0.0,,0.0,0.0,3.0,0.0,40.0,
441922,2,2020-02-09,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,,,1929,,,,1.0,C,,,,,,
441923,2,2020-02-10,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,7.0,7.0,1929,1920.0,-9.0,0.0,0.0,,,,,,,
441924,2,2020-02-11,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-7.0,0.0,1929,1903.0,-26.0,0.0,0.0,,,,,,,
441925,2,2020-02-12,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-4.0,0.0,1929,1934.0,5.0,5.0,0.0,,,,,,,
441926,2,2020-02-13,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,53.0,53.0,1926,2025.0,59.0,59.0,0.0,,0.0,0.0,20.0,0.0,39.0,
441927,2,2020-02-14,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,28.0,28.0,1926,1948.0,22.0,22.0,0.0,,0.0,0.0,0.0,0.0,22.0,
441928,2,2020-02-15,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-6.0,0.0,1926,1918.0,-8.0,0.0,0.0,,,,,,,
441929,2,2020-02-16,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-4.0,0.0,1926,1922.0,-4.0,0.0,0.0,,,,,,,
441930,2,2020-02-17,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,35.0,35.0,1926,1954.0,28.0,28.0,0.0,,28.0,0.0,0.0,0.0,0.0,
441931,2,2020-02-18,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,0.0,0.0,1926,1924.0,-2.0,0.0,0.0,,,,,,,
441932,2,2020-02-19,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-3.0,0.0,1926,1925.0,-1.0,0.0,0.0,,,,,,,
441933,2,2020-02-20,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-7.0,0.0,1926,1919.0,-7.0,0.0,0.0,,,,,,,
441934,2,2020-02-21,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-6.0,0.0,1926,1911.0,-15.0,0.0,0.0,,,,,,,
441935,2,2020-02-22,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-5.0,0.0,1926,1922.0,-4.0,0.0,0.0,,,,,,,
441936,2,2020-02-23,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-9.0,0.0,1926,1912.0,-14.0,0.0,0.0,,,,,,,
441937,2,2020-02-24,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,68.0,68.0,1926,2038.0,72.0,72.0,0.0,,12.0,0.0,4.0,0.0,56.0,
441938,2,2020-02-25,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-6.0,0.0,1926,1932.0,6.0,6.0,0.0,,,,,,,
441939,2,2020-02-26,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,2.0,2.0,1926,1954.0,28.0,28.0,0.0,,0.0,0.0,26.0,0.0,2.0,
441940,2,2020-02-27,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,5.0,5.0,1926,1927.0,1.0,1.0,0.0,,,,,,,
441941,2,2020-02-28,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,-1.0,0.0,1926,1922.0,-4.0,0.0,0.0,,,,,,,
441942,2,2020-02-29,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1707,8.0,8.0,1926,1929.0,3.0,3.0,0.0,,,,,,,
442487,2,2020-02-02,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-3.0,0.0,2136,2110.0,-26.0,0.0,0.0,,,,,,,
442488,2,2020-02-03,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,1.0,1.0,2136,2130.0,-6.0,0.0,0.0,,,,,,,
442489,2,2020-02-05,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,0.0,0.0,2136,2138.0,2.0,2.0,0.0,,,,,,,
442490,2,2020-02-07,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-1.0,0.0,2136,2128.0,-8.0,0.0,0.0,,,,,,,
442491,2,2020-02-09,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,12.0,12.0,2136,2139.0,3.0,3.0,0.0,,,,,,,
442492,2,2020-02-10,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,-4.0,0.0,2136,2113.0,-23.0,0.0,0.0,,,,,,,
442493,2,2020-02-12,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",1905,42.0,42.0,2136,2235.0,59.0,59.0,0.0,,0.0,0.0,17.0,0.0,42.0,
442522,2,2020-02-02,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-6.0,0.0,2348,2343.0,-5.0,0.0,0.0,,,,,,,
442523,2,2020-02-03,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-11.0,0.0,2348,2330.0,-18.0,0.0,0.0,,,,,,,
442524,2,2020-02-04,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-5.0,0.0,2348,2337.0,-11.0,0.0,0.0,,,,,,,
442525,2,2020-02-05,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-12.0,0.0,2348,2325.0,-23.0,0.0,0.0,,,,,,,
442526,2,2020-02-06,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,128.0,128.0,2348,149.0,121.0,121.0,0.0,,0.0,0.0,0.0,0.0,121.0,
442527,2,2020-02-07,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,159.0,159.0,2348,215.0,147.0,147.0,0.0,,0.0,0.0,0.0,0.0,147.0,
442528,2,2020-02-09,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,65.0,65.0,2348,48.0,60.0,60.0,0.0,,60.0,0.0,0.0,0.0,0.0,
442529,2,2020-02-10,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-8.0,0.0,2348,2333.0,-15.0,0.0,0.0,,,,,,,
442530,2,2020-02-11,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,5.0,5.0,2348,2351.0,3.0,3.0,0.0,,,,,,,
442531,2,2020-02-12,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-10.0,0.0,2348,2333.0,-15.0,0.0,0.0,,,,,,,
442532,2,2020-02-13,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,52.0,52.0,2348,34.0,46.0,46.0,0.0,,34.0,0.0,0.0,0.0,12.0,
442533,2,2020-02-14,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,26.0,26.0,2348,22.0,34.0,34.0,0.0,,20.0,0.0,8.0,0.0,6.0,
442534,2,2020-02-16,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-6.0,0.0,2348,2328.0,-20.0,0.0,0.0,,,,,,,
442535,2,2020-02-17,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-13.0,0.0,2348,2328.0,-20.0,0.0,0.0,,,,,,,
442536,2,2020-02-18,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,63.0,63.0,2348,45.0,57.0,57.0,0.0,,0.0,0.0,0.0,0.0,57.0,
442537,2,2020-02-19,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-7.0,0.0,2348,2337.0,-11.0,0.0,0.0,,,,,,,
442538,2,2020-02-20,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-5.0,0.0,2348,2342.0,-6.0,0.0,0.0,,,,,,,
442539,2,2020-02-21,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-7.0,0.0,2348,2344.0,-4.0,0.0,0.0,,,,,,,
442540,2,2020-02-23,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-7.0,0.0,2348,2333.0,-15.0,0.0,0.0,,,,,,,
442541,2,2020-02-24,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,-7.0,0.0,2348,2343.0,-5.0,0.0,0.0,,,,,,,
442542,2,2020-02-25,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,27.0,27.0,2348,13.0,25.0,25.0,0.0,,0.0,0.0,0.0,0.0,25.0,
442543,2,2020-02-26,MQ,LGA,"New York, NY",CLE,"Cleveland, OH",2200,12.0,12.0,2348,2353.0,5.0,5.0,0.0,,,,,,,
